Comisión Nacional del Agua
Subdirección General Técnica
Estación: Ing. Elías González Chávez
Clave: EGCJL
Estado: Jalisco
Municipio: Zapotlanejo

Fecha, Elevación(msnm), Almacenamiento(hm³), Area(ha), Extracciones por Obra de Toma(m³/s), Extracciones por Vertedor(m³/s), Evaporación(mm), Precipitación(mm)
1994/04/21,1614.120,-,-,1.410,0.000,-,0.00
1994/04/22,1614.100,-,-,1.460,0.000,-,0.00
1994/04/23,1614.080,-,-,1.460,0.000,-,0.00
1994/04/24,1614.070,-,-,1.460,0.000,-,0.00
1994/04/25,1614.050,-,-,1.380,0.000,-,0.00
1994/04/26,1614.030,-,-,1.460,0.000,-,0.00
1994/04/27,1614.010,-,-,1.460,0.000,-,0.00
1994/04/28,1613.980,-,-,1.430,0.000,-,0.00
1994/04/29,1613.970,-,-,1.450,0.000,-,0.00
1994/04/30,-,-,-,-,-,-,-
1994/05/01,-,-,-,-,-,-,-
1994/05/02,-,-,-,-,-,-,-
1994/05/03,-,-,-,-,-,-,-
1994/05/04,-,-,-,-,-,-,-
1994/05/05,-,-,-,-,-,-,-
1994/05/06,-,-,-,-,-,-,-
1994/05/07,-,-,-,-,-,-,-
1994/05/08,-,-,-,-,-,-,-
1994/05/09,1613.800,-,-,1.430,0.000,-,0.00
1994/05/10,-,-,-,-,-,-,-
1994/05/11,-,-,-,-,-,-,-
1994/05/12,-,-,-,-,-,-,-
1994/05/13,-,-,-,-,-,-,-
1994/05/14,-,-,-,-,-,-,-
1994/05/15,-,-,-,-,-,-,-
1994/05/16,-,-,-,-,-,-,-
1994/05/17,-,-,-,-,-,-,-
1994/05/18,-,-,-,-,-,-,-
1994/05/19,-,-,-,-,-,-,-
1994/05/20,-,-,-,-,-,-,-
1994/05/21,-,-,-,-,-,-,-
1994/05/22,-,-,-,-,-,-,-
1994/05/23,-,-,-,-,-,-,-
1994/05/24,-,-,-,-,-,-,-
1994/05/25,-,-,-,-,-,-,-
1994/05/26,-,-,-,-,-,-,-
1994/05/27,1613.460,-,-,1.450,0.000,-,0.00
1994/05/28,-,-,-,-,-,-,-
1994/05/29,-,-,-,-,-,-,-
1994/05/30,-,-,-,-,-,-,-
1994/05/31,-,-,-,-,-,-,-
1994/06/01,-,-,-,-,-,-,-
1994/06/02,-,-,-,-,-,-,-
1994/06/03,-,-,-,-,-,-,-
1994/06/04,-,-,-,-,-,-,-
1994/06/05,-,-,-,-,-,-,-
1994/06/06,-,-,-,-,-,-,-
1994/06/07,-,-,-,-,-,-,-
1994/06/08,-,-,-,-,-,-,-
1994/06/09,-,-,-,-,-,-,-
1994/06/10,-,-,-,-,-,-,-
1994/06/11,-,-,-,-,-,-,-
1994/06/12,-,-,-,-,-,-,-
1994/06/13,-,-,-,-,-,-,-
1994/06/14,-,-,-,-,-,-,-
1994/06/15,-,-,-,-,-,-,-
1994/06/16,-,-,-,-,-,-,-
1994/06/17,-,-,-,-,-,-,-
1994/06/18,-,-,-,-,-,-,-
1994/06/19,-,-,-,-,-,-,-
1994/06/20,-,-,-,-,-,-,-
1994/06/21,-,-,-,-,-,-,-
1994/06/22,-,-,-,-,-,-,-
1994/06/23,-,-,-,-,-,-,-
1994/06/24,-,-,-,-,-,-,-
1994/06/25,-,-,-,-,-,-,-
1994/06/26,-,-,-,-,-,-,-
1994/06/27,-,-,-,-,-,-,-
1994/06/28,-,-,-,-,-,-,-
1994/06/29,-,-,-,-,-,-,-
1994/06/30,-,-,-,-,-,-,-
1994/07/01,-,-,-,-,-,-,-
1994/07/02,-,-,-,-,-,-,-
1994/07/03,-,-,-,-,-,-,-
1994/07/04,-,-,-,-,-,-,-
1994/07/05,-,-,-,-,-,-,-
1994/07/06,-,-,-,-,-,-,-
1994/07/07,-,-,-,-,-,-,-
1994/07/08,-,-,-,-,-,-,-
1994/07/09,-,-,-,-,-,-,-
1994/07/10,-,-,-,-,-,-,-
1994/07/11,-,-,-,-,-,-,-
1994/07/12,-,-,-,-,-,-,-
1994/07/13,-,-,-,-,-,-,-
1994/07/14,-,-,-,-,-,-,-
1994/07/15,-,-,-,-,-,-,-
1994/07/16,-,-,-,-,-,-,-
1994/07/17,-,-,-,-,-,-,-
1994/07/18,-,-,-,-,-,-,-
1994/07/19,-,-,-,-,-,-,-
1994/07/20,-,-,-,-,-,-,-
1994/07/21,-,-,-,-,-,-,-
1994/07/22,-,-,-,-,-,-,-
1994/07/23,-,-,-,-,-,-,-
1994/07/24,-,-,-,-,-,-,-
1994/07/25,-,-,-,-,-,-,-
1994/07/26,-,-,-,-,-,-,-
1994/07/27,-,-,-,-,-,-,-
1994/07/28,-,-,-,-,-,-,-
1994/07/29,-,-,-,-,-,-,-
1994/07/30,-,-,-,-,-,-,-
1994/07/31,-,-,-,-,-,-,-
1994/08/01,-,-,-,-,-,-,-
1994/08/02,-,-,-,-,-,-,-
1994/08/03,-,-,-,-,-,-,-
1994/08/04,-,-,-,-,-,-,-
1994/08/05,-,-,-,-,-,-,-
1994/08/06,-,-,-,-,-,-,-
1994/08/07,-,-,-,-,-,-,-
1994/08/08,-,-,-,-,-,-,-
1994/08/09,-,-,-,-,-,-,-
1994/08/10,-,-,-,-,-,-,-
1994/08/11,-,-,-,-,-,-,-
1994/08/12,-,-,-,-,-,-,-
1994/08/13,-,-,-,-,-,-,-
1994/08/14,-,-,-,-,-,-,-
1994/08/15,-,-,-,-,-,-,-
1994/08/16,-,-,-,-,-,-,-
1994/08/17,-,-,-,-,-,-,-
1994/08/18,-,-,-,-,-,-,-
1994/08/19,-,-,-,-,-,-,-
1994/08/20,-,-,-,-,-,-,-
1994/08/21,-,-,-,-,-,-,-
1994/08/22,-,-,-,-,-,-,-
1994/08/23,-,-,-,-,-,-,-
1994/08/24,-,-,-,-,-,-,-
1994/08/25,-,-,-,-,-,-,-
1994/08/26,-,-,-,-,-,-,-
1994/08/27,-,-,-,-,-,-,-
1994/08/28,-,-,-,-,-,-,-
1994/08/29,-,-,-,-,-,-,-
1994/08/30,-,-,-,-,-,-,-
1994/08/31,-,-,-,-,-,-,-
1994/09/01,-,-,-,-,-,-,-
1994/09/02,-,-,-,-,-,-,-
1994/09/03,-,-,-,-,-,-,-
1994/09/04,-,-,-,-,-,-,-
1994/09/05,-,-,-,-,-,-,-
1994/09/06,-,-,-,-,-,-,-
1994/09/07,-,-,-,-,-,-,-
1994/09/08,-,-,-,-,-,-,-
1994/09/09,-,-,-,-,-,-,-
1994/09/10,-,-,-,-,-,-,-
1994/09/11,-,-,-,-,-,-,-
1994/09/12,-,-,-,-,-,-,-
1994/09/13,-,-,-,-,-,-,-
1994/09/14,-,-,-,-,-,-,-
1994/09/15,-,-,-,-,-,-,-
1994/09/16,-,-,-,-,-,-,-
1994/09/17,-,-,-,-,-,-,-
1994/09/18,-,-,-,-,-,-,-
1994/09/19,-,-,-,-,-,-,-
1994/09/20,-,-,-,-,-,-,-
1994/09/21,-,-,-,-,-,-,-
1994/09/22,-,-,-,-,-,-,-
1994/09/23,-,-,-,-,-,-,-
1994/09/24,-,-,-,-,-,-,-
1994/09/25,-,-,-,-,-,-,-
1994/09/26,-,-,-,-,-,-,-
1994/09/27,-,-,-,-,-,-,-
1994/09/28,-,-,-,-,-,-,-
1994/09/29,-,-,-,-,-,-,-
1994/09/30,-,-,-,-,-,-,-
1994/10/01,-,-,-,-,-,-,-
1994/10/02,-,-,-,-,-,-,-
1994/10/03,-,-,-,-,-,-,-
1994/10/04,-,-,-,-,-,-,-
1994/10/05,-,-,-,-,-,-,-
1994/10/06,-,-,-,-,-,-,-
1994/10/07,-,-,-,-,-,-,-
1994/10/08,-,-,-,-,-,-,-
1994/10/09,-,-,-,-,-,-,-
1994/10/10,-,-,-,-,-,-,-
1994/10/11,-,-,-,-,-,-,-
1994/10/12,-,-,-,-,-,-,-
1994/10/13,-,-,-,-,-,-,-
1994/10/14,-,-,-,-,-,-,-
1994/10/15,-,-,-,-,-,-,-
1994/10/16,-,-,-,-,-,-,-
1994/10/17,-,-,-,-,-,-,-
1994/10/18,-,-,-,-,-,-,-
1994/10/19,-,-,-,-,-,-,-
1994/10/20,-,-,-,-,-,-,-
1994/10/21,-,-,-,-,-,-,-
1994/10/22,-,-,-,-,-,-,-
1994/10/23,-,-,-,-,-,-,-
1994/10/24,-,-,-,-,-,-,-
1994/10/25,-,-,-,-,-,-,-
1994/10/26,-,-,-,-,-,-,-
1994/10/27,-,-,-,-,-,-,-
1994/10/28,-,-,-,-,-,-,-
1994/10/29,-,-,-,-,-,-,-
1994/10/30,-,-,-,-,-,-,-
1994/10/31,-,-,-,-,-,-,-
1994/11/01,-,-,-,-,-,-,-
1994/11/02,-,-,-,-,-,-,-
1994/11/03,-,-,-,-,-,-,-
1994/11/04,-,-,-,-,-,-,-
1994/11/05,-,-,-,-,-,-,-
1994/11/06,-,-,-,-,-,-,-
1994/11/07,-,-,-,-,-,-,-
1994/11/08,-,-,-,-,-,-,-
1994/11/09,-,-,-,-,-,-,-
1994/11/10,-,-,-,-,-,-,-
1994/11/11,-,-,-,-,-,-,-
1994/11/12,-,-,-,-,-,-,-
1994/11/13,-,-,-,-,-,-,-
1994/11/14,-,-,-,-,-,-,-
1994/11/15,-,-,-,-,-,-,-
1994/11/16,-,-,-,-,-,-,-
1994/11/17,-,-,-,-,-,-,-
1994/11/18,-,-,-,-,-,-,-
1994/11/19,-,-,-,-,-,-,-
1994/11/20,-,-,-,-,-,-,-
1994/11/21,-,-,-,-,-,-,-
1994/11/22,-,-,-,-,-,-,-
1994/11/23,-,-,-,-,-,-,-
1994/11/24,-,-,-,-,-,-,-
1994/11/25,-,-,-,-,-,-,-
1994/11/26,-,-,-,-,-,-,-
1994/11/27,-,-,-,-,-,-,-
1994/11/28,-,-,-,-,-,-,-
1994/11/29,-,-,-,-,-,-,-
1994/11/30,-,-,-,-,-,-,-
1994/12/01,-,-,-,-,-,-,-
1994/12/02,-,-,-,-,-,-,-
1994/12/03,-,-,-,-,-,-,-
1994/12/04,-,-,-,-,-,-,-
1994/12/05,-,-,-,-,-,-,-
1994/12/06,-,-,-,-,-,-,-
1994/12/07,-,-,-,-,-,-,-
1994/12/08,-,-,-,-,-,-,-
1994/12/09,-,-,-,-,-,-,-
1994/12/10,-,-,-,-,-,-,-
1994/12/11,-,-,-,-,-,-,-
1994/12/12,-,-,-,-,-,-,-
1994/12/13,-,-,-,-,-,-,-
1994/12/14,-,-,-,-,-,-,-
1994/12/15,-,-,-,-,-,-,-
1994/12/16,-,-,-,-,-,-,-
1994/12/17,-,-,-,-,-,-,-
1994/12/18,-,-,-,-,-,-,-
1994/12/19,-,-,-,-,-,-,-
1994/12/20,-,-,-,-,-,-,-
1994/12/21,-,-,-,-,-,-,-
1994/12/22,-,-,-,-,-,-,-
1994/12/23,-,-,-,-,-,-,-
1994/12/24,-,-,-,-,-,-,-
1994/12/25,-,-,-,-,-,-,-
1994/12/26,-,-,-,-,-,-,-
1994/12/27,-,-,-,-,-,-,-
1994/12/28,-,-,-,-,-,-,-
1994/12/29,-,-,-,-,-,-,-
1994/12/30,-,-,-,-,-,-,-
1994/12/31,-,-,-,-,-,-,-
1995/01/01,-,-,-,-,-,-,-
1995/01/02,-,-,-,-,-,-,-
1995/01/03,-,-,-,-,-,-,-
1995/01/04,-,-,-,-,-,-,-
1995/01/05,-,-,-,-,-,-,-
1995/01/06,-,-,-,-,-,-,-
1995/01/07,-,-,-,-,-,-,-
1995/01/08,-,-,-,-,-,-,-
1995/01/09,-,-,-,-,-,-,-
1995/01/10,-,-,-,-,-,-,-
1995/01/11,-,-,-,-,-,-,-
1995/01/12,-,-,-,-,-,-,-
1995/01/13,-,-,-,-,-,-,-
1995/01/14,-,-,-,-,-,-,-
1995/01/15,-,-,-,-,-,-,-
1995/01/16,-,-,-,-,-,-,-
1995/01/17,-,-,-,-,-,-,-
1995/01/18,-,-,-,-,-,-,-
1995/01/19,-,-,-,-,-,-,-
1995/01/20,-,-,-,-,-,-,-
1995/01/21,-,-,-,-,-,-,-
1995/01/22,-,-,-,-,-,-,-
1995/01/23,-,-,-,-,-,-,-
1995/01/24,-,-,-,-,-,-,-
1995/01/25,-,-,-,-,-,-,-
1995/01/26,-,-,-,-,-,-,-
1995/01/27,-,-,-,-,-,-,-
1995/01/28,-,-,-,-,-,-,-
1995/01/29,-,-,-,-,-,-,-
1995/01/30,-,-,-,-,-,-,-
1995/01/31,-,-,-,-,-,-,-
1995/02/01,-,-,-,-,-,-,-
1995/02/02,-,-,-,-,-,-,-
1995/02/03,-,-,-,-,-,-,-
1995/02/04,-,-,-,-,-,-,-
1995/02/05,-,-,-,-,-,-,-
1995/02/06,-,-,-,-,-,-,-
1995/02/07,-,-,-,-,-,-,-
1995/02/08,-,-,-,-,-,-,-
1995/02/09,-,-,-,-,-,-,-
1995/02/10,-,-,-,-,-,-,-
1995/02/11,-,-,-,-,-,-,-
1995/02/12,-,-,-,-,-,-,-
1995/02/13,-,-,-,-,-,-,-
1995/02/14,-,-,-,-,-,-,-
1995/02/15,-,-,-,-,-,-,-
1995/02/16,-,-,-,-,-,-,-
1995/02/17,-,-,-,-,-,-,-
1995/02/18,-,-,-,-,-,-,-
1995/02/19,-,-,-,-,-,-,-
1995/02/20,-,-,-,-,-,-,-
1995/02/21,-,-,-,-,-,-,-
1995/02/22,-,-,-,-,-,-,-
1995/02/23,-,-,-,-,-,-,-
1995/02/24,-,-,-,-,-,-,-
1995/02/25,-,-,-,-,-,-,-
1995/02/26,-,-,-,-,-,-,-
1995/02/27,-,-,-,-,-,-,-
1995/02/28,-,-,-,-,-,-,-
1995/03/01,1611.920,34.260,-,1.430,0.000,-,0.00
1995/03/02,1611.900,34.160,-,1.430,0.000,-,0.00
1995/03/03,1611.880,34.050,-,1.490,0.000,-,0.00
1995/03/04,1611.860,33.950,-,1.380,0.000,-,0.00
1995/03/05,1611.830,33.780,-,1.320,0.000,-,0.00
1995/03/06,1611.810,33.680,-,1.420,0.000,-,0.00
1995/03/07,1611.790,33.580,-,1.590,0.000,-,0.00
1995/03/08,1611.760,33.420,-,1.350,0.000,-,0.00
1995/03/09,1611.740,33.320,-,1.500,0.000,-,0.00
1995/03/10,1611.730,33.260,-,1.580,0.000,-,0.00
1995/03/11,1611.690,33.060,-,1.540,0.000,-,0.00
1995/03/12,1611.660,32.900,-,1.500,0.000,-,0.00
1995/03/13,1611.640,32.790,-,1.440,0.000,-,0.00
1995/03/14,1611.630,32.740,-,1.450,0.000,-,0.00
1995/03/15,1611.590,32.530,-,1.490,0.000,-,0.00
1995/03/16,1611.560,32.370,-,1.500,0.000,-,0.00
1995/03/17,1611.570,32.320,-,1.490,0.000,-,0.00
1995/03/18,1611.520,32.160,-,1.490,0.000,-,0.00
1995/03/19,1611.500,32.060,-,1.540,0.000,-,0.00
1995/03/20,1611.470,31.900,-,1.380,0.000,-,0.00
1995/03/21,1611.460,31.850,-,1.460,0.000,-,0.00
1995/03/22,1611.420,31.640,-,1.490,0.000,-,0.00
1995/03/23,1611.400,31.530,-,1.380,0.000,-,0.00
1995/03/24,1611.380,31.380,-,1.620,0.000,-,0.00
1995/03/25,1611.360,31.320,-,1.620,0.000,-,0.00
1995/03/26,1611.330,31.160,-,1.670,0.000,-,0.00
1995/03/27,1611.300,31.010,-,1.580,0.000,-,0.00
1995/03/28,1611.270,30.850,-,1.650,0.000,-,0.00
1995/03/29,1611.240,30.690,-,0.000,0.000,-,0.00
1995/03/30,1611.220,30.590,-,1.550,0.000,-,0.00
1995/03/31,1611.200,30.480,-,1.420,0.000,-,0.00
1995/04/01,1611.180,30.380,-,1.360,0.000,-,0.00
1995/04/02,1611.150,30.220,-,1.380,0.000,-,0.00
1995/04/03,1611.130,30.110,-,1.410,0.000,-,0.00
1995/04/04,1611.100,29.990,-,1.420,0.000,-,0.00
1995/04/05,1611.070,29.800,-,1.400,0.000,-,0.00
1995/04/06,1611.050,29.700,-,1.440,0.000,-,0.00
1995/04/07,1611.050,29.700,-,0.000,0.000,-,0.00
1995/04/08,1611.050,29.700,-,0.000,0.000,-,0.00
1995/04/09,1610.970,29.290,-,1.420,0.000,-,0.00
1995/04/10,1610.950,29.200,-,1.430,0.000,-,0.00
1995/04/11,1610.930,29.100,-,1.430,0.000,-,0.00
1995/04/12,1610.900,28.960,-,1.500,0.000,-,0.00
1995/04/13,1610.870,28.820,-,1.520,0.000,-,0.00
1995/04/14,1610.870,28.820,-,0.000,0.000,-,0.00
1995/04/15,1610.820,28.580,-,1.500,0.000,-,0.00
1995/04/16,1610.790,28.440,-,1.500,0.000,-,0.00
1995/04/17,1610.780,28.400,-,1.500,0.000,-,0.00
1995/04/18,-,-,-,-,-,-,-
1995/04/19,-,-,-,-,-,-,-
1995/04/20,-,-,-,-,-,-,-
1995/04/21,-,-,-,-,-,-,-
1995/04/22,-,-,-,-,-,-,-
1995/04/23,-,-,-,-,-,-,-
1995/04/24,-,-,-,-,-,-,-
1995/04/25,-,-,-,-,-,-,-
1995/04/26,-,-,-,-,-,-,-
1995/04/27,-,-,-,-,-,-,-
1995/04/28,-,-,-,-,-,-,-
1995/04/29,-,-,-,-,-,-,-
1995/04/30,-,-,-,-,-,-,-
1995/05/01,1610.510,27.100,-,0.000,0.000,-,0.00
1995/05/02,1610.510,27.100,-,0.000,0.000,-,0.00
1995/05/03,1610.510,27.100,-,1.500,0.000,-,0.00
1995/05/04,1610.510,27.100,-,1.440,0.000,-,0.00
1995/05/05,1610.510,27.100,-,0.000,0.000,-,0.00
1995/05/06,1610.510,27.100,-,0.000,0.000,-,0.00
1995/05/07,1610.510,27.100,-,0.000,0.000,-,0.00
1995/05/08,1610.500,27.060,-,0.000,0.000,-,0.00
1995/05/09,1610.500,27.050,-,1.430,0.000,-,0.00
1995/05/10,1610.500,27.050,-,1.430,0.000,-,0.00
1995/05/11,1610.520,27.050,-,1.410,0.000,-,0.00
1995/05/12,1610.490,27.010,-,1.440,0.000,-,0.00
1995/05/13,1610.490,27.010,-,1.420,0.000,-,0.00
1995/05/14,1610.480,26.900,-,1.400,0.000,-,0.00
1995/05/15,1610.460,26.860,-,1.370,0.000,-,0.00
1995/05/16,1610.460,26.860,-,1.490,0.000,-,0.00
1995/05/17,1610.470,26.910,-,1.430,0.000,-,0.00
1995/05/18,1610.470,26.910,-,1.430,0.000,-,0.00
1995/05/19,1610.460,26.860,-,1.500,0.000,-,0.00
1995/05/20,1610.460,26.860,-,1.500,0.000,-,0.00
1995/05/21,1610.450,26.820,-,1.450,0.000,-,0.00
1995/05/22,1610.440,26.770,-,1.450,0.000,-,0.00
1995/05/23,1610.430,26.720,-,1.450,0.000,-,0.00
1995/05/24,1610.430,26.720,-,1.400,0.000,-,0.00
1995/05/25,1610.430,26.720,-,1.360,0.000,-,0.00
1995/05/26,1610.430,26.720,-,1.350,0.000,-,0.00
1995/05/27,1610.420,26.680,-,1.360,0.000,-,0.00
1995/05/28,1610.410,26.630,-,1.340,0.000,-,0.00
1995/05/29,1610.400,26.580,-,1.280,0.000,-,0.00
1995/05/30,1610.420,26.680,-,1.370,0.000,-,0.00
1995/05/31,1610.410,26.630,-,1.470,0.000,-,0.00
1995/06/01,1610.410,26.620,-,1.460,0.000,-,0.00
1995/06/02,1610.400,26.580,-,1.440,0.000,-,0.00
1995/06/03,1610.400,26.580,-,1.400,0.000,-,0.00
1995/06/04,1610.400,26.580,-,1.400,0.000,-,0.00
1995/06/05,1610.390,26.530,-,1.280,0.000,-,0.00
1995/06/06,1610.380,26.480,-,1.400,0.000,-,0.00
1995/06/07,1610.370,26.440,-,1.410,0.000,-,0.00
1995/06/08,1610.360,26.390,-,1.290,0.000,-,0.00
1995/06/09,1610.350,26.340,-,1.470,0.000,-,0.00
1995/06/10,1610.330,26.250,-,1.420,0.000,-,0.00
1995/06/11,1610.310,26.150,-,0.000,0.000,-,0.00
1995/06/12,1610.300,26.100,-,0.000,0.000,-,0.00
1995/06/13,1610.340,26.290,-,1.320,0.000,-,0.00
1995/06/14,1610.320,26.200,-,1.320,0.000,-,0.00
1995/06/15,1610.320,26.200,-,1.320,0.000,-,0.00
1995/06/16,1610.300,26.100,-,0.000,0.000,-,0.00
1995/06/17,1610.280,26.010,-,1.270,0.000,-,0.00
1995/06/18,1610.260,25.910,-,1.250,0.000,-,0.00
1995/06/19,1610.250,25.870,-,1.200,0.000,-,0.00
1995/06/20,1610.240,25.820,-,1.200,0.000,-,0.00
1995/06/21,1610.230,25.770,-,1.210,0.000,-,0.00
1995/06/22,1610.220,25.730,-,1.070,0.000,4.74,24.80
1995/06/23,1610.230,25.770,-,1.170,0.000,-,0.00
1995/06/24,1610.250,25.870,-,1.150,0.000,-,0.00
1995/06/25,1610.240,25.820,-,1.090,0.000,-,0.00
1995/06/26,1610.220,25.730,-,0.950,0.000,-,0.00
1995/06/27,1610.200,25.630,-,0.980,0.000,-,0.00
1995/06/28,1610.180,25.540,-,1.150,0.000,-,0.00
1995/06/29,1610.150,25.390,-,1.120,0.000,-,0.00
1995/06/30,1610.130,25.290,-,1.080,0.000,-,0.00
1995/07/01,1610.140,25.350,-,1.140,0.000,-,0.00
1995/07/02,1610.130,25.300,-,1.170,0.000,-,0.00
1995/07/03,1610.120,25.250,-,1.090,0.000,-,0.00
1995/07/04,1610.040,25.110,-,1.120,0.000,-,0.00
1995/07/05,1610.080,25.060,-,1.090,0.000,-,0.00
1995/07/06,1610.070,25.010,-,1.140,0.000,-,0.00
1995/07/07,1610.080,25.060,-,1.120,0.000,-,0.00
1995/07/08,1610.070,25.020,-,1.160,0.000,-,0.00
1995/07/09,-,-,-,-,-,-,-
1995/07/10,1610.060,24.970,-,1.090,0.000,-,0.00
1995/07/11,1610.010,24.730,-,1.180,0.000,-,0.00
1995/07/12,1609.990,24.630,-,1.150,0.000,-,0.00
1995/07/13,1610.000,24.640,-,1.140,0.000,-,0.00
1995/07/14,1610.000,24.640,-,1.110,0.000,-,0.00
1995/07/15,1610.000,24.640,-,0.000,0.000,-,0.00
1995/07/16,1610.000,24.640,-,0.000,0.000,-,0.00
1995/07/17,1610.000,24.640,-,0.000,0.000,-,0.00
1995/07/18,1610.000,24.640,-,1.150,0.000,-,0.00
1995/07/19,1609.990,24.630,-,1.140,0.000,-,0.00
1995/07/20,1610.020,24.780,-,1.160,0.000,-,0.00
1995/07/21,1610.020,24.780,-,1.180,0.000,-,0.00
1995/07/22,1610.100,25.160,-,1.160,0.000,-,0.00
1995/07/23,1610.160,25.440,-,1.150,0.000,-,0.00
1995/07/24,1610.180,25.540,-,1.060,0.000,-,0.00
1995/07/25,1610.190,25.580,-,1.090,0.000,-,0.00
1995/07/26,1610.210,25.670,-,1.080,0.000,-,0.00
1995/07/27,1610.210,25.680,-,1.010,0.000,-,0.00
1995/07/28,1610.210,25.670,-,1.150,0.000,-,0.00
1995/07/29,1610.220,25.730,-,1.130,0.000,-,0.00
1995/07/30,-,-,-,-,-,-,-
1995/07/31,1610.210,25.670,-,1.050,0.000,-,0.00
1995/08/01,1610.200,25.630,-,1.120,0.000,-,0.00
1995/08/02,1610.190,25.580,-,1.120,0.000,-,0.00
1995/08/03,1610.190,25.580,-,1.130,0.000,-,0.00
1995/08/04,1610.220,25.720,-,1.120,0.000,-,0.00
1995/08/05,1610.260,25.910,-,1.090,0.000,-,0.00
1995/08/06,1610.260,25.910,-,1.120,0.000,-,0.00
1995/08/07,1610.290,26.060,-,1.080,0.000,-,0.00
1995/08/08,1610.270,25.960,-,1.120,0.000,-,0.00
1995/08/09,1610.400,26.580,-,1.090,0.000,-,0.00
1995/08/10,1610.430,26.720,-,1.120,0.000,-,0.00
1995/08/11,1610.440,26.730,-,1.100,0.000,-,0.00
1995/08/12,1610.440,26.770,-,1.120,0.000,-,0.00
1995/08/13,1610.440,26.770,-,1.120,0.000,-,0.00
1995/08/14,1610.470,26.920,-,1.080,0.000,-,0.00
1995/08/15,1610.470,26.920,-,1.130,0.000,-,0.00
1995/08/16,1610.470,26.920,-,1.130,0.000,-,0.00
1995/08/17,1610.500,27.050,-,1.110,0.000,-,0.00
1995/08/18,1610.670,27.900,-,1.100,0.000,-,0.00
1995/08/19,-,-,-,-,-,-,-
1995/08/20,-,-,-,-,-,-,-
1995/08/21,1611.600,32.580,-,1.030,0.000,-,0.00
1995/08/22,1611.700,33.210,-,1.070,0.000,-,0.00
1995/08/23,1611.800,33.630,-,1.070,0.000,-,0.00
1995/08/24,1611.860,33.950,-,1.060,0.000,-,0.00
1995/08/25,1612.040,34.910,-,1.060,0.000,-,0.00
1995/08/26,1612.320,36.550,-,0.000,0.000,-,0.00
1995/08/27,1612.560,37.940,-,1.070,0.000,-,0.00
1995/08/28,1612.820,39.460,-,1.070,0.000,-,0.00
1995/08/29,1613.050,40.830,-,1.050,0.000,-,0.00
1995/08/30,1613.240,42.070,-,1.110,0.000,-,0.00
1995/08/31,1613.350,42.790,-,1.140,0.000,-,0.00
1995/09/01,1613.350,44.580,-,1.140,0.000,-,0.00
1995/09/02,1613.600,44.430,-,1.040,0.000,-,0.00
1995/09/03,1613.750,45.410,-,1.070,0.000,-,0.00
1995/09/04,1613.890,46.410,-,0.770,0.000,-,0.00
1995/09/05,1614.040,47.330,-,1.000,0.000,-,0.00
1995/09/06,1614.070,48.270,-,1.050,0.000,-,0.00
1995/09/07,1614.270,49.010,-,1.030,0.000,-,0.00
1995/09/08,1614.380,49.800,-,1.080,0.000,-,0.00
1995/09/09,1614.470,50.460,-,1.060,0.000,-,0.00
1995/09/10,1614.560,51.120,-,1.140,0.000,-,0.00
1995/09/11,1614.630,51.630,-,1.140,0.000,-,0.00
1995/09/12,1614.700,52.140,-,1.140,0.000,-,0.00
1995/09/13,1614.820,53.010,-,1.170,0.000,-,0.00
1995/09/14,1614.890,53.520,-,1.210,0.000,-,0.00
1995/09/15,1614.960,54.030,-,1.190,0.000,-,0.00
1995/09/16,1615.110,55.190,-,1.190,0.000,-,0.00
1995/09/17,1615.300,56.700,-,1.180,0.000,-,0.00
1995/09/18,1615.410,57.080,-,1.230,0.000,-,0.00
1995/09/19,1615.510,58.370,-,1.340,0.000,-,0.00
1995/09/20,1615.590,59.000,-,1.250,0.000,-,0.00
1995/09/21,1615.680,59.720,-,1.390,0.000,-,0.00
1995/09/22,1615.750,60.270,-,1.220,0.000,-,0.00
1995/09/23,1615.830,60.910,-,1.180,0.000,-,0.00
1995/09/24,1615.900,61.480,-,1.200,0.000,-,0.00
1995/09/25,1615.990,62.170,-,1.150,0.000,-,0.00
1995/09/26,1616.060,62.770,-,1.290,0.000,-,0.00
1995/09/27,1616.140,63.450,-,1.260,0.000,-,0.00
1995/09/28,1616.200,63.970,-,1.260,0.000,-,0.00
1995/09/29,1616.250,64.390,-,1.350,0.000,-,0.00
1995/09/30,1616.310,64.910,-,0.000,0.000,-,0.00
1995/10/01,1616.360,65.330,-,1.370,0.000,-,0.00
1995/10/02,1616.420,65.850,-,1.320,0.000,-,0.00
1995/10/03,1616.460,66.180,-,1.360,0.000,-,0.00
1995/10/04,1616.460,66.190,-,1.350,0.000,-,0.00
1995/10/05,1616.450,66.100,-,1.350,0.000,-,0.00
1995/10/06,1616.440,66.010,-,1.340,0.000,-,0.00
1995/10/07,1616.420,65.850,-,1.370,0.000,-,0.00
1995/10/08,1616.420,65.850,-,1.260,0.000,-,0.00
1995/10/09,1616.410,65.760,-,1.240,0.000,-,0.00
1995/10/10,1616.400,65.670,-,1.250,0.000,-,0.00
1995/10/11,1616.390,65.590,-,1.240,0.000,-,0.00
1995/10/12,1616.370,65.420,-,1.230,0.000,-,0.00
1995/10/13,1616.370,65.420,-,1.230,0.000,-,0.00
1995/10/14,1616.370,65.420,-,1.260,0.000,-,0.00
1995/10/15,1616.340,65.160,-,1.250,0.000,-,0.00
